President,Date,Approve,Disapprove,Inaug,Days
Obama,1/20/2014,41,50,1/20/2009,1826
Obama,1/19/2014,40,51,1/20/2009,1825
Obama,1/18/2014,40,52,1/20/2009,1824
Obama,1/17/2014,39,53,1/20/2009,1823
Obama,1/16/2014,39,53,1/20/2009,1822
Obama,1/15/2014,39,53,1/20/2009,1821
Obama,1/14/2014,40,52,1/20/2009,1820
Obama,1/13/2014,40,53,1/20/2009,1819
Obama,1/12/2014,42,51,1/20/2009,1818
Obama,1/11/2014,43,51,1/20/2009,1817
Obama,1/10/2014,42,50,1/20/2009,1816
Obama,1/9/2014,42,50,1/20/2009,1815
Obama,1/8/2014,41,51,1/20/2009,1814
Obama,1/7/2014,41,52,1/20/2009,1813
Obama,1/6/2014,41,53,1/20/2009,1812
Obama,1/5/2014,41,53,1/20/2009,1811
Obama,1/4/2014,40,53,1/20/2009,1810
Obama,1/3/2014,40,53,1/20/2009,1809
Obama,1/2/2014,42,50,1/20/2009,1808
Obama,12/29/2013,44,49,1/20/2009,1804
Obama,12/28/2013,44,49,1/20/2009,1803
Obama,12/27/2013,42,52,1/20/2009,1802
Obama,12/26/2013,40,53,1/20/2009,1801
Obama,12/23/2013,39,54,1/20/2009,1798
Obama,12/22/2013,40,53,1/20/2009,1797
Obama,12/21/2013,40,53,1/20/2009,1796
Obama,12/20/2013,40,52,1/20/2009,1795
Obama,12/19/2013,40,52,1/20/2009,1794
Obama,12/18/2013,41,51,1/20/2009,1793
Obama,12/17/2013,42,50,1/20/2009,1792
Obama,12/16/2013,41,50,1/20/2009,1791
Obama,12/15/2013,41,50,1/20/2009,1790
Obama,12/14/2013,41,51,1/20/2009,1789
Obama,12/13/2013,41,50,1/20/2009,1788
Obama,12/12/2013,42,49,1/20/2009,1787
Obama,12/11/2013,42,49,1/20/2009,1786
Obama,12/10/2013,41,49,1/20/2009,1785
Obama,12/9/2013,40,51,1/20/2009,1784
Obama,12/8/2013,41,50,1/20/2009,1783
Obama,12/6/2013,42,51,1/20/2009,1781
Obama,12/5/2013,43,50,1/20/2009,1780
Obama,12/4/2013,42,51,1/20/2009,1779
Obama,12/3/2013,41,51,1/20/2009,1778
Obama,12/2/2013,40,53,1/20/2009,1777
Obama,12/1/2013,41,52,1/20/2009,1776
Obama,11/30/2013,42,52,1/20/2009,1775
Obama,11/29/2013,42,51,1/20/2009,1774
Obama,11/27/2013,42,52,1/20/2009,1772
Obama,11/26/2013,44,51,1/20/2009,1771
Obama,11/25/2013,42,52,1/20/2009,1770
Obama,11/24/2013,41,52,1/20/2009,1769
Obama,11/23/2013,39,53,1/20/2009,1768
Obama,11/22/2013,40,53,1/20/2009,1767
Obama,11/21/2013,39,54,1/20/2009,1766
Obama,11/19/2013,40,53,1/20/2009,1764
Obama,11/18/2013,41,53,1/20/2009,1763
Obama,11/17/2013,41,53,1/20/2009,1762
Obama,11/16/2013,41,53,1/20/2009,1761
Obama,11/15/2013,40,53,1/20/2009,1760
Obama,11/14/2013,42,52,1/20/2009,1759
Obama,11/13/2013,42,52,1/20/2009,1758
Obama,11/12/2013,42,52,1/20/2009,1757
Obama,11/11/2013,40,54,1/20/2009,1756
Obama,11/10/2013,40,54,1/20/2009,1755
Obama,11/9/2013,41,53,1/20/2009,1754
Obama,11/8/2013,42,51,1/20/2009,1753
Obama,11/7/2013,43,50,1/20/2009,1752
Obama,11/6/2013,42,51,1/20/2009,1751
Obama,11/5/2013,40,53,1/20/2009,1750
Obama,11/4/2013,39,53,1/20/2009,1749
Obama,11/3/2013,40,53,1/20/2009,1748
Obama,11/2/2013,40,53,1/20/2009,1747
Obama,11/1/2013,41,51,1/20/2009,1746
Obama,10/30/2013,41,51,1/20/2009,1744
Obama,10/29/2013,42,50,1/20/2009,1743
Obama,10/28/2013,44,49,1/20/2009,1742
Obama,10/27/2013,44,49,1/20/2009,1741
Obama,10/26/2013,44,50,1/20/2009,1740
Obama,10/25/2013,42,51,1/20/2009,1739
Obama,10/24/2013,42,52,1/20/2009,1738
Obama,10/23/2013,43,50,1/20/2009,1737
Obama,10/22/2013,43,51,1/20/2009,1736
Obama,10/21/2013,44,50,1/20/2009,1735
Obama,10/20/2013,43,51,1/20/2009,1734
Obama,10/19/2013,44,50,1/20/2009,1733
Obama,10/18/2013,42,51,1/20/2009,1732
Obama,10/17/2013,43,50,1/20/2009,1731
Obama,10/16/2013,42,52,1/20/2009,1730
Obama,10/15/2013,43,51,1/20/2009,1729
Obama,10/14/2013,42,51,1/20/2009,1728
Obama,10/13/2013,41,53,1/20/2009,1727
Obama,10/12/2013,41,53,1/20/2009,1726
Obama,10/11/2013,42,52,1/20/2009,1725
Obama,10/10/2013,43,51,1/20/2009,1724
Obama,10/10/2013,43,51,1/20/2009,1724
Obama,10/9/2013,43,50,1/20/2009,1723
Obama,10/8/2013,44,51,1/20/2009,1722
Obama,10/7/2013,46,48,1/20/2009,1721
Obama,10/6/2013,45,49,1/20/2009,1720
Obama,10/5/2013,43,49,1/20/2009,1719
Obama,10/4/2013,41,52,1/20/2009,1718
Obama,10/3/2013,41,52,1/20/2009,1717
Obama,10/2/2013,44,50,1/20/2009,1716
Obama,10/1/2013,45,48,1/20/2009,1715
Obama,9/30/2013,45,48,1/20/2009,1714
Obama,9/29/2013,44,48,1/20/2009,1713
Obama,9/28/2013,43,50,1/20/2009,1712
Obama,9/27/2013,43,50,1/20/2009,1711
Obama,9/26/2013,44,49,1/20/2009,1710
Obama,9/25/2013,47,46,1/20/2009,1709
Obama,9/24/2013,46,47,1/20/2009,1708
Obama,9/23/2013,46,47,1/20/2009,1707
Obama,9/22/2013,45,47,1/20/2009,1706
Obama,9/21/2013,47,45,1/20/2009,1705
Obama,9/20/2013,45,45,1/20/2009,1704
Obama,9/19/2013,44,47,1/20/2009,1703
Obama,9/18/2013,45,47,1/20/2009,1702
Obama,9/17/2013,45,47,1/20/2009,1701
Obama,9/16/2013,45,46,1/20/2009,1700
Obama,9/15/2013,45,45,1/20/2009,1699
Obama,9/14/2013,44,46,1/20/2009,1698
Obama,9/13/2013,44,46,1/20/2009,1697
Obama,9/12/2013,45,47,1/20/2009,1696
Obama,9/11/2013,44,47,1/20/2009,1695
Obama,9/10/2013,45,47,1/20/2009,1694
Obama,9/9/2013,43,48,1/20/2009,1693
Obama,9/8/2013,43,48,1/20/2009,1692
Obama,9/7/2013,42,48,1/20/2009,1691
Obama,9/6/2013,43,48,1/20/2009,1690
Obama,9/5/2013,43,49,1/20/2009,1689
Obama,9/4/2013,45,48,1/20/2009,1688
Obama,9/3/2013,43,49,1/20/2009,1687
Obama,9/2/2013,44,47,1/20/2009,1686
Obama,9/1/2013,43,48,1/20/2009,1685
Obama,8/31/2013,45,48,1/20/2009,1684
Obama,8/30/2013,45,47,1/20/2009,1683
Obama,8/29/2013,46,47,1/20/2009,1682
Obama,8/28/2013,45,47,1/20/2009,1681
Obama,8/27/2013,44,48,1/20/2009,1680
Obama,8/26/2013,42,49,1/20/2009,1679
Obama,8/25/2013,45,47,1/20/2009,1678
Obama,8/24/2013,47,46,1/20/2009,1677
Obama,8/23/2013,49,43,1/20/2009,1676
Obama,8/22/2013,48,44,1/20/2009,1675
Obama,8/21/2013,47,46,1/20/2009,1674
Obama,8/20/2013,46,46,1/20/2009,1673
Obama,8/19/2013,47,45,1/20/2009,1672
Obama,8/18/2013,48,43,1/20/2009,1671
Obama,8/17/2013,46,45,1/20/2009,1670
Obama,8/16/2013,46,45,1/20/2009,1669
Obama,8/15/2013,45,47,1/20/2009,1668
Obama,8/14/2013,46,47,1/20/2009,1667
Obama,8/13/2013,46,47,1/20/2009,1666
Obama,8/12/2013,46,47,1/20/2009,1665
Obama,8/11/2013,44,49,1/20/2009,1664
Obama,8/10/2013,42,50,1/20/2009,1663
Obama,8/9/2013,41,50,1/20/2009,1662
Obama,8/8/2013,44,46,1/20/2009,1661
Obama,8/7/2013,45,46,1/20/2009,1660
Obama,8/6/2013,46,45,1/20/2009,1659
Obama,8/5/2013,44,47,1/20/2009,1658
Obama,8/4/2013,44,48,1/20/2009,1657
Obama,8/3/2013,44,48,1/20/2009,1656
Obama,8/2/2013,45,48,1/20/2009,1655
Obama,8/1/2013,44,49,1/20/2009,1654
Obama,7/31/2013,45,48,1/20/2009,1653
Obama,7/30/2013,46,47,1/20/2009,1652
Obama,7/29/2013,46,46,1/20/2009,1651
Obama,7/28/2013,45,47,1/20/2009,1650
Obama,7/27/2013,46,47,1/20/2009,1649
Obama,7/26/2013,46,47,1/20/2009,1648
Obama,7/25/2013,47,46,1/20/2009,1647
Obama,7/24/2013,45,47,1/20/2009,1646
Obama,7/23/2013,46,46,1/20/2009,1645
Obama,7/22/2013,46,45,1/20/2009,1644
Obama,7/21/2013,48,44,1/20/2009,1643
Obama,7/20/2013,48,44,1/20/2009,1642
Obama,7/19/2013,48,46,1/20/2009,1641
Obama,7/18/2013,47,47,1/20/2009,1640
Obama,7/16/2013,46,48,1/20/2009,1638
Obama,7/15/2013,45,48,1/20/2009,1637
Obama,7/14/2013,45,47,1/20/2009,1636
Obama,7/13/2013,46,46,1/20/2009,1635
Obama,7/12/2013,46,45,1/20/2009,1634
Obama,7/11/2013,46,47,1/20/2009,1633
Obama,7/10/2013,45,48,1/20/2009,1632
Obama,7/9/2013,47,47,1/20/2009,1631
Obama,7/8/2013,47,47,1/20/2009,1630
Obama,7/7/2013,46,48,1/20/2009,1629
Obama,7/6/2013,45,47,1/20/2009,1628
Obama,7/5/2013,46,45,1/20/2009,1627
Obama,7/3/2013,46,44,1/20/2009,1625
Obama,7/2/2013,46,46,1/20/2009,1624
Obama,7/1/2013,45,47,1/20/2009,1623
Obama,6/30/2013,45,48,1/20/2009,1622
Obama,6/29/2013,45,47,1/20/2009,1621
Obama,6/28/2013,48,45,1/20/2009,1620
Obama,6/27/2013,50,43,1/20/2009,1619
Obama,6/26/2013,50,43,1/20/2009,1618
Obama,6/25/2013,46,46,1/20/2009,1617
Obama,6/24/2013,45,47,1/20/2009,1616
Obama,6/23/2013,45,49,1/20/2009,1615
Obama,6/22/2013,46,46,1/20/2009,1614
Obama,6/21/2013,46,45,1/20/2009,1613
Obama,6/20/2013,47,45,1/20/2009,1612
Obama,6/19/2013,47,45,1/20/2009,1611
Obama,6/18/2013,47,44,1/20/2009,1610
Obama,6/17/2013,47,44,1/20/2009,1609
Obama,6/16/2013,47,44,1/20/2009,1608
Obama,6/15/2013,47,45,1/20/2009,1607
Obama,6/14/2013,48,44,1/20/2009,1606
Obama,6/13/2013,46,47,1/20/2009,1605
Obama,6/12/2013,46,47,1/20/2009,1604
Obama,6/11/2013,45,47,1/20/2009,1603
Obama,6/10/2013,47,44,1/20/2009,1602
Obama,6/9/2013,48,43,1/20/2009,1601
Obama,6/8/2013,48,44,1/20/2009,1600
Obama,6/7/2013,49,44,1/20/2009,1599
Obama,6/6/2013,47,46,1/20/2009,1598
Obama,6/5/2013,48,45,1/20/2009,1597
Obama,6/4/2013,47,45,1/20/2009,1596
Obama,6/3/2013,48,44,1/20/2009,1595
Obama,6/2/2013,47,44,1/20/2009,1594
Obama,6/1/2013,47,45,1/20/2009,1593
Obama,5/31/2013,48,44,1/20/2009,1592
Obama,5/30/2013,50,44,1/20/2009,1591
Obama,5/29/2013,49,44,1/20/2009,1590
Obama,5/28/2013,50,43,1/20/2009,1589
Obama,5/27/2013,48,45,1/20/2009,1588
Obama,5/26/2013,48,44,1/20/2009,1587
Obama,5/25/2013,47,45,1/20/2009,1586
Obama,5/24/2013,47,44,1/20/2009,1585
Obama,5/23/2013,49,43,1/20/2009,1584
Obama,5/22/2013,50,44,1/20/2009,1583
Obama,5/21/2013,50,44,1/20/2009,1582
Obama,5/20/2013,49,44,1/20/2009,1581
Obama,5/19/2013,49,44,1/20/2009,1580
Obama,5/18/2013,50,43,1/20/2009,1579
Obama,5/17/2013,51,42,1/20/2009,1578
Obama,5/16/2013,49,45,1/20/2009,1577
Obama,5/15/2013,48,46,1/20/2009,1576
Obama,5/14/2013,47,47,1/20/2009,1575
Obama,5/13/2013,49,45,1/20/2009,1574
Obama,5/12/2013,48,45,1/20/2009,1573
Obama,5/11/2013,49,44,1/20/2009,1572
Obama,5/10/2013,49,43,1/20/2009,1571
Obama,5/9/2013,50,43,1/20/2009,1570
Obama,5/8/2013,49,45,1/20/2009,1569
Obama,5/7/2013,51,45,1/20/2009,1568
Obama,5/6/2013,49,45,1/20/2009,1567
Obama,5/5/2013,50,45,1/20/2009,1566
Obama,5/4/2013,50,44,1/20/2009,1565
Obama,5/3/2013,51,43,1/20/2009,1564
Obama,5/2/2013,51,42,1/20/2009,1563
Obama,5/1/2013,50,43,1/20/2009,1562
Obama,4/30/2013,50,44,1/20/2009,1561
Obama,4/29/2013,49,44,1/20/2009,1560
Obama,4/28/2013,50,43,1/20/2009,1559
Obama,4/27/2013,50,42,1/20/2009,1558
Obama,4/26/2013,52,40,1/20/2009,1557
Obama,4/25/2013,50,43,1/20/2009,1556
Obama,4/24/2013,51,42,1/20/2009,1555
Obama,4/23/2013,48,45,1/20/2009,1554
Obama,4/22/2013,51,43,1/20/2009,1553
Obama,4/21/2013,50,43,1/20/2009,1552
Obama,4/20/2013,53,41,1/20/2009,1551
Obama,4/19/2013,51,42,1/20/2009,1550
Obama,4/18/2013,51,43,1/20/2009,1549
Obama,4/17/2013,49,43,1/20/2009,1548
Obama,4/16/2013,49,43,1/20/2009,1547
Obama,4/15/2013,50,43,1/20/2009,1546
Obama,4/14/2013,48,46,1/20/2009,1545
Obama,4/13/2013,48,46,1/20/2009,1544
Obama,4/12/2013,48,47,1/20/2009,1543
Obama,4/11/2013,50,45,1/20/2009,1542
Obama,4/10/2013,49,44,1/20/2009,1541
Obama,4/9/2013,49,43,1/20/2009,1540
Obama,4/8/2013,49,42,1/20/2009,1539
Obama,4/7/2013,48,44,1/20/2009,1538
Obama,4/6/2013,49,44,1/20/2009,1537
Obama,4/5/2013,48,46,1/20/2009,1536
Obama,4/4/2013,48,47,1/20/2009,1535
Obama,4/3/2013,47,48,1/20/2009,1534
Obama,4/2/2013,48,46,1/20/2009,1533
Obama,4/1/2013,47,47,1/20/2009,1532
Obama,3/30/2013,48,47,1/20/2009,1530
Obama,3/29/2013,46,47,1/20/2009,1529
Obama,3/28/2013,48,46,1/20/2009,1528
Obama,3/27/2013,49,43,1/20/2009,1527
Obama,3/26/2013,49,43,1/20/2009,1526
Obama,3/25/2013,48,45,1/20/2009,1525
Obama,3/24/2013,47,46,1/20/2009,1524
Obama,3/23/2013,48,45,1/20/2009,1523
Obama,3/22/2013,47,45,1/20/2009,1522
Obama,3/21/2013,47,46,1/20/2009,1521
Obama,3/20/2013,46,45,1/20/2009,1520
Obama,3/19/2013,48,44,1/20/2009,1519
Obama,3/18/2013,50,43,1/20/2009,1518
Obama,3/17/2013,49,45,1/20/2009,1517
Obama,3/16/2013,47,46,1/20/2009,1516
Obama,3/15/2013,47,46,1/20/2009,1515
Obama,3/14/2013,48,46,1/20/2009,1514
Obama,3/13/2013,48,46,1/20/2009,1513
Obama,3/12/2013,49,45,1/20/2009,1512
Obama,3/11/2013,49,44,1/20/2009,1511
Obama,3/10/2013,49,44,1/20/2009,1510
Obama,3/9/2013,50,43,1/20/2009,1509
Obama,3/8/2013,49,44,1/20/2009,1508
Obama,3/7/2013,49,44,1/20/2009,1507
Obama,3/6/2013,47,46,1/20/2009,1506
Obama,3/5/2013,48,44,1/20/2009,1505
Obama,3/4/2013,49,44,1/20/2009,1504
Obama,3/3/2013,46,46,1/20/2009,1503
Obama,3/2/2013,46,46,1/20/2009,1502
Obama,3/1/2013,47,45,1/20/2009,1501
Obama,2/28/2013,51,43,1/20/2009,1500
Obama,2/27/2013,51,43,1/20/2009,1499
Obama,2/26/2013,53,40,1/20/2009,1498
Obama,2/25/2013,51,42,1/20/2009,1497
Obama,2/24/2013,51,42,1/20/2009,1496
Obama,2/23/2013,50,44,1/20/2009,1495
Obama,2/22/2013,52,42,1/20/2009,1494
Obama,2/20/2013,50,42,1/20/2009,1492
Obama,2/19/2013,51,42,1/20/2009,1491
Obama,2/18/2013,51,43,1/20/2009,1490
Obama,2/17/2013,52,42,1/20/2009,1489
Obama,2/16/2013,50,44,1/20/2009,1488
Obama,2/15/2013,50,44,1/20/2009,1487
Obama,2/14/2013,50,44,1/20/2009,1486
Obama,2/13/2013,51,42,1/20/2009,1485
Obama,2/12/2013,52,42,1/20/2009,1484
Obama,2/11/2013,52,42,1/20/2009,1483
Obama,2/10/2013,52,43,1/20/2009,1482
Obama,2/9/2013,52,43,1/20/2009,1481
Obama,2/8/2013,52,43,1/20/2009,1480
Obama,2/7/2013,52,43,1/20/2009,1479
Obama,2/6/2013,52,41,1/20/2009,1478
Obama,2/5/2013,52,41,1/20/2009,1477
Obama,2/4/2013,52,42,1/20/2009,1476
Obama,2/2/2013,52,43,1/20/2009,1474
Obama,2/1/2013,54,42,1/20/2009,1473
Obama,1/31/2013,53,42,1/20/2009,1472
Obama,1/30/2013,53,41,1/20/2009,1471
Obama,1/29/2013,51,43,1/20/2009,1470
Obama,1/28/2013,52,43,1/20/2009,1469
Obama,1/27/2013,52,43,1/20/2009,1468
Obama,1/26/2013,52,41,1/20/2009,1467
Obama,1/25/2013,51,42,1/20/2009,1466
Obama,1/24/2013,52,42,1/20/2009,1465
Obama,1/23/2013,52,43,1/20/2009,1464
Obama,1/22/2013,53,42,1/20/2009,1463
Obama,1/21/2013,51,43,1/20/2009,1462
Obama,1/20/2013,50,43,1/20/2009,1461
Obama,1/19/2013,51,43,1/20/2009,1460
Obama,1/18/2013,48,45,1/20/2009,1459
Obama,1/17/2013,49,44,1/20/2009,1458
Obama,1/16/2013,50,43,1/20/2009,1457
Obama,1/15/2013,53,41,1/20/2009,1456
Obama,1/14/2013,52,40,1/20/2009,1455
Obama,1/13/2013,52,41,1/20/2009,1454
Obama,1/12/2013,51,42,1/20/2009,1453
Obama,1/11/2013,53,42,1/20/2009,1452
Obama,1/10/2013,54,41,1/20/2009,1451
Obama,1/9/2013,56,40,1/20/2009,1450
Obama,1/8/2013,56,39,1/20/2009,1449
Obama,1/7/2013,54,39,1/20/2009,1448
Obama,1/6/2013,54,39,1/20/2009,1447
Obama,1/5/2013,52,41,1/20/2009,1446
Obama,1/4/2013,52,42,1/20/2009,1445
Obama,1/3/2013,50,43,1/20/2009,1444
Obama,12/30/2012,53,41,1/20/2009,1440
Obama,12/29/2012,53,42,1/20/2009,1439
Obama,12/28/2012,54,40,1/20/2009,1438
Obama,12/27/2012,53,41,1/20/2009,1437
Obama,12/26/2012,56,39,1/20/2009,1436
Obama,12/23/2012,57,37,1/20/2009,1433
Obama,12/22/2012,57,37,1/20/2009,1432
Obama,12/21/2012,58,36,1/20/2009,1431
Obama,12/19/2012,56,37,1/20/2009,1429
Obama,12/18/2012,54,38,1/20/2009,1428
Obama,12/17/2012,52,40,1/20/2009,1427
Obama,12/16/2012,50,42,1/20/2009,1426
Obama,12/15/2012,50,43,1/20/2009,1425
Obama,12/14/2012,50,43,1/20/2009,1424
Obama,12/13/2012,51,42,1/20/2009,1423
Obama,12/12/2012,54,38,1/20/2009,1422
Obama,12/11/2012,54,38,1/20/2009,1421
Obama,12/10/2012,53,40,1/20/2009,1420
Obama,12/9/2012,51,43,1/20/2009,1419
Obama,12/8/2012,50,44,1/20/2009,1418
Obama,12/7/2012,50,43,1/20/2009,1417
Obama,12/6/2012,49,44,1/20/2009,1416
Obama,12/5/2012,50,44,1/20/2009,1415
Obama,12/4/2012,52,43,1/20/2009,1414
Obama,12/3/2012,53,41,1/20/2009,1413
Obama,12/2/2012,54,40,1/20/2009,1412
Obama,12/1/2012,52,41,1/20/2009,1411
Obama,11/30/2012,50,43,1/20/2009,1410
Obama,11/29/2012,51,43,1/20/2009,1409
Obama,11/28/2012,49,45,1/20/2009,1408
Obama,11/27/2012,51,42,1/20/2009,1407
Obama,11/26/2012,51,41,1/20/2009,1406
Obama,11/25/2012,53,39,1/20/2009,1405
Obama,11/24/2012,51,40,1/20/2009,1404
Obama,11/23/2012,50,42,1/20/2009,1403
Obama,11/21/2012,50,42,1/20/2009,1401
Obama,11/20/2012,51,43,1/20/2009,1400
Obama,11/19/2012,53,42,1/20/2009,1399
Obama,11/18/2012,52,41,1/20/2009,1398
Obama,11/17/2012,53,40,1/20/2009,1397
Obama,11/16/2012,52,41,1/20/2009,1396
Obama,11/15/2012,52,42,1/20/2009,1395
Obama,11/14/2012,52,41,1/20/2009,1394
Obama,11/13/2012,53,40,1/20/2009,1393
Obama,11/12/2012,52,41,1/20/2009,1392
Obama,11/11/2012,52,42,1/20/2009,1391
Obama,11/10/2012,51,43,1/20/2009,1390
Obama,11/9/2012,52,42,1/20/2009,1389
Obama,11/8/2012,49,45,1/20/2009,1388
Obama,11/7/2012,49,44,1/20/2009,1387
Obama,11/6/2012,50,44,1/20/2009,1386
Obama,11/5/2012,52,44,1/20/2009,1385
Obama,11/4/2012,52,45,1/20/2009,1384
Obama,10/28/2012,51,44,1/20/2009,1377
Obama,10/27/2012,48,48,1/20/2009,1376
Obama,10/26/2012,46,49,1/20/2009,1375
Obama,10/25/2012,48,47,1/20/2009,1374
Obama,10/24/2012,51,44,1/20/2009,1373
Obama,10/23/2012,53,42,1/20/2009,1372
Obama,10/22/2012,51,45,1/20/2009,1371
Obama,10/21/2012,49,46,1/20/2009,1370
Obama,10/20/2012,49,45,1/20/2009,1369
Obama,10/19/2012,49,46,1/20/2009,1368
Obama,10/18/2012,50,46,1/20/2009,1367
Obama,10/17/2012,50,44,1/20/2009,1366
Obama,10/16/2012,49,45,1/20/2009,1365
Obama,10/15/2012,49,45,1/20/2009,1364
Obama,10/14/2012,48,47,1/20/2009,1363
Obama,10/12/2012,48,46,1/20/2009,1361
Obama,10/11/2012,50,44,1/20/2009,1360
Obama,10/10/2012,52,43,1/20/2009,1359
Obama,10/9/2012,53,42,1/20/2009,1358
Obama,10/8/2012,53,42,1/20/2009,1357
Obama,10/7/2012,51,44,1/20/2009,1356
Obama,10/6/2012,48,46,1/20/2009,1355
Obama,10/5/2012,50,45,1/20/2009,1354
Obama,10/4/2012,52,43,1/20/2009,1353
Obama,10/3/2012,54,42,1/20/2009,1352
Obama,10/2/2012,50,44,1/20/2009,1351
Obama,10/1/2012,48,45,1/20/2009,1350
Obama,9/30/2012,47,46,1/20/2009,1349
Obama,9/29/2012,46,46,1/20/2009,1348
Obama,9/28/2012,48,47,1/20/2009,1347
Obama,9/27/2012,50,45,1/20/2009,1346
Obama,9/26/2012,50,44,1/20/2009,1345
Obama,9/25/2012,51,43,1/20/2009,1344
Obama,9/24/2012,50,43,1/20/2009,1343
Obama,9/23/2012,51,42,1/20/2009,1342
Obama,9/22/2012,51,43,1/20/2009,1341
Obama,9/21/2012,47,46,1/20/2009,1340
Obama,9/20/2012,47,48,1/20/2009,1339
Obama,9/19/2012,46,48,1/20/2009,1338
Obama,9/18/2012,48,46,1/20/2009,1337
Obama,9/17/2012,49,45,1/20/2009,1336
Obama,9/16/2012,50,44,1/20/2009,1335
Obama,9/15/2012,50,44,1/20/2009,1334
Obama,9/14/2012,49,45,1/20/2009,1333
Obama,9/13/2012,49,43,1/20/2009,1332
Obama,9/12/2012,49,42,1/20/2009,1331
Obama,9/11/2012,51,42,1/20/2009,1330
Obama,9/10/2012,50,43,1/20/2009,1329
Obama,9/9/2012,50,44,1/20/2009,1328
Obama,9/8/2012,50,44,1/20/2009,1327
Obama,9/7/2012,52,42,1/20/2009,1326
Obama,9/6/2012,52,43,1/20/2009,1325
Obama,9/5/2012,49,45,1/20/2009,1324
Obama,9/4/2012,47,47,1/20/2009,1323
Obama,9/3/2012,45,48,1/20/2009,1322
Obama,9/2/2012,45,48,1/20/2009,1321
Obama,9/1/2012,43,48,1/20/2009,1320
Obama,8/31/2012,45,46,1/20/2009,1319
Obama,8/30/2012,45,46,1/20/2009,1318
Obama,8/29/2012,44,47,1/20/2009,1317
Obama,8/28/2012,43,47,1/20/2009,1316
Obama,8/27/2012,43,48,1/20/2009,1315
Obama,8/26/2012,45,47,1/20/2009,1314
Obama,8/25/2012,45,48,1/20/2009,1313
Obama,8/24/2012,46,47,1/20/2009,1312
Obama,8/23/2012,47,47,1/20/2009,1311
Obama,8/22/2012,47,47,1/20/2009,1310
Obama,8/21/2012,46,49,1/20/2009,1309
Obama,8/20/2012,45,48,1/20/2009,1308
Obama,8/19/2012,47,47,1/20/2009,1307
Obama,8/18/2012,47,47,1/20/2009,1306
Obama,8/17/2012,45,49,1/20/2009,1305
Obama,8/16/2012,44,50,1/20/2009,1304
Obama,8/15/2012,44,50,1/20/2009,1303
Obama,8/14/2012,45,49,1/20/2009,1302
Obama,8/13/2012,45,49,1/20/2009,1301
Obama,8/12/2012,45,48,1/20/2009,1300
Obama,8/11/2012,43,50,1/20/2009,1299
Obama,8/10/2012,43,50,1/20/2009,1298
Obama,8/9/2012,43,51,1/20/2009,1297
Obama,8/8/2012,46,48,1/20/2009,1296
Obama,8/7/2012,47,47,1/20/2009,1295
Obama,8/6/2012,47,47,1/20/2009,1294
Obama,8/5/2012,46,47,1/20/2009,1293
Obama,8/4/2012,45,47,1/20/2009,1292
Obama,8/3/2012,45,48,1/20/2009,1291
Obama,8/2/2012,45,48,1/20/2009,1290
Obama,8/1/2012,45,49,1/20/2009,1289
Obama,7/31/2012,46,48,1/20/2009,1288
Obama,7/30/2012,46,46,1/20/2009,1287
Obama,7/29/2012,47,46,1/20/2009,1286
Obama,7/28/2012,48,46,1/20/2009,1285
Obama,7/27/2012,47,48,1/20/2009,1284
Obama,7/25/2012,47,47,1/20/2009,1282
Obama,7/24/2012,45,48,1/20/2009,1281
Obama,7/23/2012,44,49,1/20/2009,1280
Obama,7/22/2012,44,49,1/20/2009,1279
Obama,7/21/2012,46,47,1/20/2009,1278
Obama,7/20/2012,46,47,1/20/2009,1277
Obama,7/19/2012,47,46,1/20/2009,1276
Obama,7/18/2012,46,48,1/20/2009,1275
Obama,7/17/2012,46,47,1/20/2009,1274
Obama,7/16/2012,47,46,1/20/2009,1273
Obama,7/15/2012,47,45,1/20/2009,1272
Obama,7/14/2012,46,47,1/20/2009,1271
Obama,7/13/2012,45,48,1/20/2009,1270
Obama,7/12/2012,45,48,1/20/2009,1269
Obama,7/11/2012,45,47,1/20/2009,1268
Obama,7/10/2012,45,46,1/20/2009,1267
Obama,7/9/2012,44,47,1/20/2009,1266
Obama,7/8/2012,45,46,1/20/2009,1265
Obama,7/7/2012,46,46,1/20/2009,1264
Obama,7/6/2012,47,45,1/20/2009,1263
Obama,7/5/2012,45,46,1/20/2009,1262
Obama,7/3/2012,45,47,1/20/2009,1260
Obama,7/2/2012,46,47,1/20/2009,1259
Obama,7/1/2012,46,47,1/20/2009,1258
Obama,6/30/2012,48,46,1/20/2009,1257
Obama,6/29/2012,47,47,1/20/2009,1256
Obama,6/28/2012,47,46,1/20/2009,1255
Obama,6/27/2012,46,46,1/20/2009,1254
Obama,6/26/2012,45,47,1/20/2009,1253
Obama,6/25/2012,48,46,1/20/2009,1252
Obama,6/24/2012,47,48,1/20/2009,1251
Obama,6/23/2012,51,45,1/20/2009,1250
Obama,6/22/2012,46,46,1/20/2009,1249
Obama,6/21/2012,45,48,1/20/2009,1248
Obama,6/20/2012,43,49,1/20/2009,1247
Obama,6/19/2012,46,48,1/20/2009,1246
Obama,6/18/2012,45,48,1/20/2009,1245
Obama,6/17/2012,46,47,1/20/2009,1244
Obama,6/16/2012,45,49,1/20/2009,1243
Obama,6/15/2012,45,49,1/20/2009,1242
Obama,6/14/2012,44,49,1/20/2009,1241
Obama,6/13/2012,46,48,1/20/2009,1240
Obama,6/12/2012,48,45,1/20/2009,1239
